date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:36:14	17609/17609	---M--	200	added ('OK')	image/png	date:Sun,%2023%20May%202021%2022:34:06%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/feature-3.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/feature-3.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:19	21594/21594	---M--	200	added ('OK')	image/png	date:Sun,%2023%20May%202021%2022:33:58%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/feature-4.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/feature-4.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:19	113085/113085	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:56:48%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/slider/slider-3.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/slider/slider-3.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:20	196334/196334	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:56:46%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/slider/slider-1.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/slider/slider-1.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:22	20436/20436	---M--	200	added ('OK')	image/png	date:Sun,%2023%20May%202021%2022:33:52%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/feature-5.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/feature-5.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:23	17438/17438	---M--	200	added ('OK')	image/png	date:Sun,%2023%20May%202021%2022:33:46%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/feature-6.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/feature-6.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:40	281979/281979	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:56:46%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/slider/slider-2.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/slider/slider-2.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:42	112320/112320	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:54%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-2-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-2-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:45	146756/146756	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:46%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-1-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-1-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:45	143287/143287	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:50%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-1-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-1-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:36:58	113474/113474	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:58%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-2-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-2-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:10	171419/171419	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:07:00%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-3-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-3-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:13	173904/173904	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:40%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-3-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-3-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:15	182592/182592	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:24%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-4-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-4-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:24	88149/88149	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:28%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-5-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-5-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:27	178037/178037	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:26%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-4-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-4-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:27	81290/81290	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:34%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-5-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-5-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:35	125548/125548	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:38%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-6-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-6-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:41	76656/76656	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:46%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-7-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-7-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:41	90682/90682	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-7-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-7-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:42	123720/123720	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:40%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-6-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-6-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:37:54	66960/66960	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:56%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-9-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-9-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:01	163925/163925	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:50%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-8-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-8-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:03	122505/122505	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:09:00%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-9-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-9-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:05	63658/63658	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:30%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-10-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-10-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:10	59240/59240	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:24%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-10-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-10-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:11	193511/193511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:08:54%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-8-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-8-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:24	73030/73030	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:24%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-12-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-12-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:24	80433/80433	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:20%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-12-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-12-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:32	180069/180069	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:14%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-11-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-11-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:36	68665/68665	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:30%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-13-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-13-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:40	93217/93217	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:26%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-13-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-13-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:40	221048/221048	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:16%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-11-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-11-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:41	59962/59962	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:32%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-14-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-14-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:45	58672/58672	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:36%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-14-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-14-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:50	70559/70559	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:40%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-15-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-15-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:51	33134/33134	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:53	75987/75987	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:12:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-15-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/product-15-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:53	16987/16987	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-2.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-2.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:55	86620/86620	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-4.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-4.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:55	24352/24352	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-3.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-3.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:57	17886/17886	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-5.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-5.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:58	28637/28637	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-4.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-4.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:38:59	19971/19971	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-7.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-7.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:00	35270/35270	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-6.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-6.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:02	29609/29609	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:06:46%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-8.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/category-thumb-8.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:07	57765/57765	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-1.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-1.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:09	35400/35400	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/menu-banner-7.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/menu-banner-7.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:10	68394/68394	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-2.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-2.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:10	59527/59527	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-3.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-3.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:11	8318/8318	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-1.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-1.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:11	3182/3182	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-2.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-2.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:11	5919/5919	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-3.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-3.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:12	6323/6323	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-4.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-4.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:12	3768/3768	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-5.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-5.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:12	4573/4573	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-6.png	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/brand-6.png	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:16	72526/72526	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/menu-banner-8.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/menu-banner-8.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:19	48057/48057	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-9.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-9.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:21	12382/12382	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:54:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-6.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-6.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:22	32192/32192	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:54:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-5.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-5.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:23	11103/11103	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:54:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-7.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-7.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:26	22601/22601	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:54:42%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-8.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-8.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:28	29348/29348	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:54:44%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-10.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/banner/banner-10.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:29	2093/2093	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2009%20May%202021%2007:20:28%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/icon-email.svg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/icons/icon-email.svg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:30	3583/3583	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2017:08:46%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/app-store.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/app-store.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:31	2481/2481	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2017:08:46%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/google-play.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/theme/google-play.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
15:39:31	23131/23131	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2017:13:58%20GMT	http://wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/thumbnail-1.jpg	C:/Users/aswin/OneDrive/Desktop/Evara/Evara/wp.alithemes.com/html/evara/evara-frontend/assets/imgs/shop/thumbnail-1.jpg	(from http://wp.alithemes.com/html/evara/evara-frontend/index.html)
